,0,1,2,3,4,5,6
0,0.08403361344537816,0.25210084033613445,0.4117647058823529,0.5546218487394958,0.680672268907563,0.8319327731092437,0.9411764705882353
1,0.08403361344537816,0.25210084033613445,0.4117647058823529,0.5546218487394958,0.680672268907563,0.8319327731092437,0.9411764705882353
2,0.08403361344537816,0.25210084033613445,0.4117647058823529,0.5546218487394958,0.680672268907563,0.8319327731092437,0.9411764705882353
3,0.08403361344537816,0.25210084033613445,0.4117647058823529,0.5630252100840336,0.680672268907563,0.8319327731092437,0.9411764705882353
4,0.08403361344537816,0.25210084033613445,0.4117647058823529,0.5630252100840336,0.680672268907563,0.8319327731092437,0.9411764705882353
5,0.09243697478991597,0.25210084033613445,0.4117647058823529,0.5630252100840336,0.680672268907563,0.8319327731092437,0.9411764705882353
6,0.09243697478991597,0.25210084033613445,0.42016806722689076,0.5630252100840336,0.680672268907563,0.8319327731092437,0.9411764705882353
7,0.09243697478991597,0.2605042016806723,0.42016806722689076,0.5714285714285714,0.680672268907563,0.8319327731092437,0.9327731092436975
8,0.09243697478991597,0.2605042016806723,0.42016806722689076,0.5714285714285714,0.6722689075630253,0.8403361344537815,
9,0.09243697478991597,0.2605042016806723,0.42016806722689076,0.5798319327731093,0.8403361344537815,,
10,0.10084033613445378,0.2605042016806723,0.42016806722689076,0.5798319327731093,0.8403361344537815,,
11,0.10084033613445378,0.2605042016806723,0.42857142857142855,0.5798319327731093,0.8403361344537815,,
12,0.10084033613445378,0.2689075630252101,0.42857142857142855,0.5798319327731093,0.8403361344537815,,
13,0.1092436974789916,0.2689075630252101,0.4369747899159664,0.5798319327731093,0.8403361344537815,,
14,0.1092436974789916,0.2689075630252101,0.44537815126050423,0.5798319327731093,0.8319327731092437,,
